Id,ProjectId,NrDataId,ExtraId,CatchNo,EnvQuantity,CenterEnv,TotalEnv,Env,SerialNumber,BookletSerial,CenterCode,Route,NodalSortModified,CenterSortModified,RouteSortModified,NodalCodeRef,RouteRef,CreatedAt,UploadBatch
175,138,NULL,1,5121,20,15,5,5/5,175,13481-13500,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.633662",1
176,138,NULL,2,5121,20,1,1,1/1,176,13501-13520,"University Extra",NULL,100000,100000,10000,2208,NULL,"2026-03-11 19:35:22.633669",1
177,138,1474465,NULL,5122,20,1,1,1/1,177,13521-13540,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.633676",1
178,138,NULL,1,5122,20,1,5,1/5,178,13541-13560,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.633680",1
179,138,NULL,1,5122,20,2,5,2/5,179,13561-13580,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.633689",1
180,138,NULL,1,5122,20,3,5,3/5,180,13581-13600,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.633698",1
181,138,NULL,1,5122,20,4,5,4/5,181,13601-13620,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.633708",1
182,138,NULL,1,5122,20,5,5,5/5,182,13621-13640,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.633718",1
183,138,NULL,2,5122,20,1,1,1/1,183,13641-13660,"University Extra",NULL,100000,100000,10000,2208,NULL,"2026-03-11 19:35:22.633728",1
184,138,1474466,NULL,5138,20,1,1,1/1,184,13661-13680,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.633739",1
185,138,NULL,1,5138,20,1,5,1/5,185,13681-13700,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633743",1
186,138,NULL,1,5138,20,2,5,2/5,186,13701-13720,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633753",1
187,138,NULL,1,5138,20,3,5,3/5,187,13721-13740,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633763",1
188,138,NULL,1,5138,20,4,5,4/5,188,13741-13760,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633771",1
189,138,NULL,1,5138,20,5,5,5/5,189,13761-13780,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633780",1
190,138,NULL,2,5138,20,1,1,1/1,190,13781-13800,"University Extra",NULL,100000,100000,10000,2205,NULL,"2026-03-11 19:35:22.633790",1
191,138,1474467,NULL,5140,20,1,1,1/1,191,13801-13820,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.633800",1
192,138,NULL,1,5140,20,1,5,1/5,192,13821-13840,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.633805",1
193,138,NULL,1,5140,20,2,5,2/5,193,13841-13860,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.633814",1
194,138,NULL,1,5140,20,3,5,3/5,194,13861-13880,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.633857",1
195,138,NULL,1,5140,20,4,5,4/5,195,13881-13900,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.633867",1
196,138,NULL,1,5140,20,5,5,5/5,196,13901-13920,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.633874",1
197,138,1474468,NULL,5140,20,1,1,1/1,197,13921-13940,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.633885",1
198,138,NULL,1,5140,20,6,5,1/5,198,13941-13960,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633890",1
199,138,NULL,1,5140,20,7,5,2/5,199,13961-13980,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633899",1
200,138,NULL,1,5140,20,8,5,3/5,200,13981-14000,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633910",1
201,138,NULL,1,5140,20,9,5,4/5,201,14001-14020,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633919",1
202,138,NULL,1,5140,20,10,5,5/5,202,14021-14040,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.633928",1
203,138,1474469,NULL,5140,20,1,1,1/1,203,14041-14060,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.633938",1
204,138,NULL,1,5140,20,11,5,1/5,204,14061-14080,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.633942",1
205,138,NULL,1,5140,20,12,5,2/5,205,14081-14100,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.633950",1
206,138,NULL,1,5140,20,13,5,3/5,206,14101-14120,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.633958",1
207,138,NULL,1,5140,20,14,5,4/5,207,14121-14140,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.633968",1
208,138,NULL,1,5140,20,15,5,5/5,208,14141-14160,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.633979",1
209,138,NULL,2,5140,20,1,1,1/1,209,14161-14180,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.633989",1
210,138,1474470,NULL,5143,20,1,1,1/1,210,14181-14200,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.633999",1
211,138,NULL,1,5143,20,1,5,1/5,211,14201-14220,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634004",1
212,138,NULL,1,5143,20,2,5,2/5,212,14221-14240,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634013",1
213,138,NULL,1,5143,20,3,5,3/5,213,14241-14260,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634021",1
214,138,NULL,1,5143,20,4,5,4/5,214,14261-14280,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634044",1
215,138,NULL,1,5143,20,5,5,5/5,215,14281-14300,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634053",1
216,138,NULL,2,5143,20,1,1,1/1,216,14301-14320,"University Extra",NULL,100000,100000,10000,2201,NULL,"2026-03-11 19:35:22.634061",1
217,138,1474471,NULL,5146,20,1,1,1/1,217,14321-14340,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634071",1
218,138,NULL,1,5146,20,1,5,1/5,218,14341-14360,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634076",1
219,138,NULL,1,5146,20,2,5,2/5,219,14361-14380,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634084",1
220,138,NULL,1,5146,20,3,5,3/5,220,14381-14400,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634092",1
221,138,NULL,1,5146,20,4,5,4/5,221,14401-14420,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634101",1
222,138,NULL,1,5146,20,5,5,5/5,222,14421-14440,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634109",1
223,138,NULL,2,5146,20,1,1,1/1,223,14441-14460,"University Extra",NULL,100000,100000,10000,2201,NULL,"2026-03-11 19:35:22.634117",1
224,138,1474472,NULL,6015,20,1,1,1/1,224,14461-14480,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634126",1
225,138,NULL,1,6015,20,1,5,1/5,225,14481-14500,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634131",1
226,138,NULL,1,6015,20,2,5,2/5,226,14501-14520,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634139",1
227,138,NULL,1,6015,20,3,5,3/5,227,14521-14540,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634147",1
228,138,NULL,1,6015,20,4,5,4/5,228,14541-14560,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634155",1
229,138,NULL,1,6015,20,5,5,5/5,229,14561-14580,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634164",1
230,138,1474473,NULL,6015,20,1,1,1/1,230,14581-14600,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634174",1
231,138,NULL,1,6015,20,6,5,1/5,231,14601-14620,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634178",1
232,138,NULL,1,6015,20,7,5,2/5,232,14621-14640,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634188",1
233,138,NULL,1,6015,20,8,5,3/5,233,14641-14660,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634198",1
234,138,NULL,1,6015,20,9,5,4/5,234,14661-14680,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634208",1
235,138,NULL,1,6015,20,10,5,5/5,235,14681-14700,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634247",1
236,138,1474475,NULL,6015,20,1,1,1/1,236,14701-14720,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634259",1
237,138,NULL,1,6015,20,11,5,1/5,237,14721-14740,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634264",1
238,138,NULL,1,6015,20,12,5,2/5,238,14741-14760,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634274",1
239,138,NULL,1,6015,20,13,5,3/5,239,14761-14780,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634284",1
240,138,NULL,1,6015,20,14,5,4/5,240,14781-14800,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634295",1
241,138,NULL,1,6015,20,15,5,5/5,241,14801-14820,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634305",1
242,138,1474474,NULL,6015,20,1,1,1/1,242,14821-14840,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634316",1
243,138,NULL,1,6015,20,16,5,1/5,243,14841-14860,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634321",1
244,138,NULL,1,6015,20,17,5,2/5,244,14861-14880,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634331",1
245,138,NULL,1,6015,20,18,5,3/5,245,14881-14900,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634341",1
246,138,NULL,1,6015,20,19,5,4/5,246,14901-14920,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634351",1
247,138,NULL,1,6015,20,20,5,5/5,247,14921-14940,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634361",1
248,138,1474476,NULL,6015,20,1,1,1/1,248,14941-14960,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634373",1
249,138,NULL,1,6015,20,21,5,1/5,249,14961-14980,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634378",1
250,138,NULL,1,6015,20,22,5,2/5,250,14981-15000,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634388",1
251,138,NULL,1,6015,20,23,5,3/5,251,15001-15020,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634398",1
252,138,NULL,1,6015,20,24,5,4/5,252,15021-15040,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634408",1
253,138,NULL,1,6015,20,25,5,5/5,253,15041-15060,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634418",1
254,138,NULL,2,6015,20,1,1,1/1,254,15061-15080,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.634442",1
255,138,1474477,NULL,6034,20,1,2,1/2,255,15081-15100,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634453",1
256,138,1474477,NULL,6034,20,2,2,2/2,256,15101-15120,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634459",1
257,138,NULL,1,6034,20,1,5,1/5,257,15121-15140,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634465",1
258,138,NULL,1,6034,20,2,5,2/5,258,15141-15160,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634477",1
259,138,NULL,1,6034,20,3,5,3/5,259,15161-15180,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634487",1
260,138,NULL,1,6034,20,4,5,4/5,260,15181-15200,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634497",1
261,138,NULL,1,6034,20,5,5,5/5,261,15201-15220,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634507",1
262,138,1474478,NULL,6034,20,1,4,1/4,262,15221-15240,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634517",1
263,138,1474478,NULL,6034,20,2,4,2/4,263,15241-15260,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634523",1
264,138,1474478,NULL,6034,20,3,4,3/4,264,15261-15280,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634529",1
265,138,1474478,NULL,6034,20,4,4,4/4,265,15281-15300,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634534",1
266,138,NULL,1,6034,20,6,5,1/5,266,15301-15320,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634539",1
267,138,NULL,1,6034,20,7,5,2/5,267,15321-15340,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634549",1
268,138,NULL,1,6034,20,8,5,3/5,268,15341-15360,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634558",1
269,138,NULL,1,6034,20,9,5,4/5,269,15361-15380,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634568",1
270,138,NULL,1,6034,20,10,5,5/5,270,15381-15400,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634577",1
271,138,1474480,NULL,6034,20,1,5,1/5,271,15401-15420,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634586",1
272,138,1474480,NULL,6034,20,2,5,2/5,272,15421-15440,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634592",1
273,138,1474480,NULL,6034,20,3,5,3/5,273,15441-15460,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634610",1
274,138,1474480,NULL,6034,20,4,5,4/5,274,15461-15480,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634617",1
275,138,1474480,NULL,6034,20,5,5,5/5,275,15481-15500,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634623",1
276,138,NULL,1,6034,20,11,5,1/5,276,15501-15520,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634628",1
277,138,NULL,1,6034,20,12,5,2/5,277,15521-15540,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634637",1
278,138,NULL,1,6034,20,13,5,3/5,278,15541-15560,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634642",1
279,138,NULL,1,6034,20,14,5,4/5,279,15561-15580,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634647",1
280,138,NULL,1,6034,20,15,5,5/5,280,15581-15600,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634653",1
281,138,1474479,NULL,6034,20,1,1,1/1,281,15601-15620,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634659",1
282,138,NULL,1,6034,20,16,5,1/5,282,15621-15640,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634662",1
283,138,NULL,1,6034,20,17,5,2/5,283,15641-15660,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634667",1
284,138,NULL,1,6034,20,18,5,3/5,284,15661-15680,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634673",1
285,138,NULL,1,6034,20,19,5,4/5,285,15681-15700,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634679",1
286,138,NULL,1,6034,20,20,5,5/5,286,15701-15720,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634684",1
287,138,1474481,NULL,6034,20,1,1,1/1,287,15721-15740,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634690",1
288,138,NULL,1,6034,20,21,5,1/5,288,15741-15760,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634693",1
289,138,NULL,1,6034,20,22,5,2/5,289,15761-15780,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634699",1
290,138,NULL,1,6034,20,23,5,3/5,290,15781-15800,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634704",1
291,138,NULL,1,6034,20,24,5,4/5,291,15801-15820,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634710",1
292,138,NULL,1,6034,20,25,5,5/5,292,15821-15840,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634715",1
293,138,NULL,2,6034,20,1,1,1/1,293,15841-15860,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.634721",1
294,138,1474482,NULL,6035,20,1,1,1/1,294,15861-15880,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634727",1
295,138,NULL,1,6035,20,1,5,1/5,295,15881-15900,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634730",1
296,138,NULL,1,6035,20,2,5,2/5,296,15901-15920,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634736",1
297,138,NULL,1,6035,20,3,5,3/5,297,15921-15940,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634741",1
298,138,NULL,1,6035,20,4,5,4/5,298,15941-15960,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634746",1
299,138,NULL,1,6035,20,5,5,5/5,299,15961-15980,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634752",1
300,138,1474483,NULL,6035,20,1,2,1/2,300,15981-16000,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634758",1
301,138,1474483,NULL,6035,20,2,2,2/2,301,16001-16020,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634762",1
302,138,NULL,1,6035,20,6,5,1/5,302,16021-16040,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634765",1
303,138,NULL,1,6035,20,7,5,2/5,303,16041-16060,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634771",1
304,138,NULL,1,6035,20,8,5,3/5,304,16061-16080,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634778",1
305,138,NULL,1,6035,20,9,5,4/5,305,16081-16100,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634788",1
306,138,NULL,1,6035,20,10,5,5/5,306,16101-16120,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634801",1
307,138,1474485,NULL,6035,20,1,2,1/2,307,16121-16140,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634814",1
308,138,1474485,NULL,6035,20,2,2,2/2,308,16141-16160,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634821",1
309,138,NULL,1,6035,20,11,5,1/5,309,16161-16180,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634828",1
310,138,NULL,1,6035,20,12,5,2/5,310,16181-16200,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634833",1
311,138,NULL,1,6035,20,13,5,3/5,311,16201-16220,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634839",1
312,138,NULL,1,6035,20,14,5,4/5,312,16221-16240,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634844",1
313,138,NULL,1,6035,20,15,5,5/5,313,16241-16260,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.634860",1
314,138,1474484,NULL,6035,20,1,1,1/1,314,16261-16280,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634867",1
315,138,NULL,1,6035,20,16,5,1/5,315,16281-16300,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634870",1
316,138,NULL,1,6035,20,17,5,2/5,316,16301-16320,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634876",1
317,138,NULL,1,6035,20,18,5,3/5,317,16321-16340,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634881",1
318,138,NULL,1,6035,20,19,5,4/5,318,16341-16360,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634886",1
319,138,NULL,1,6035,20,20,5,5/5,319,16361-16380,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.634892",1
320,138,1474486,NULL,6035,20,1,1,1/1,320,16381-16400,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634898",1
321,138,NULL,1,6035,20,21,5,1/5,321,16401-16420,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634901",1
322,138,NULL,1,6035,20,22,5,2/5,322,16421-16440,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634907",1
323,138,NULL,1,6035,20,23,5,3/5,323,16441-16460,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634912",1
324,138,NULL,1,6035,20,24,5,4/5,324,16461-16480,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634917",1
325,138,NULL,1,6035,20,25,5,5/5,325,16481-16500,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.634923",1
326,138,NULL,2,6035,20,1,1,1/1,326,16501-16520,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.634929",1
327,138,1474487,NULL,6045,20,1,3,1/3,327,16521-16540,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634935",1
328,138,1474487,NULL,6045,20,2,3,2/3,328,16541-16560,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634938",1
329,138,1474487,NULL,6045,20,3,3,3/3,329,16561-16580,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634942",1
330,138,NULL,1,6045,20,1,5,1/5,330,16581-16600,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634945",1
331,138,NULL,1,6045,20,2,5,2/5,331,16601-16620,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634951",1
332,138,NULL,1,6045,20,3,5,3/5,332,16621-16640,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634956",1
333,138,NULL,1,6045,20,4,5,4/5,333,16641-16660,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634962",1
334,138,NULL,1,6045,20,5,5,5/5,334,16661-16680,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.634967",1
335,138,1474488,NULL,6045,20,1,2,1/2,335,16681-16700,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634973",1
336,138,1474488,NULL,6045,20,2,2,2/2,336,16701-16720,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.634977",1
337,138,NULL,1,6045,20,6,5,1/5,337,16721-16740,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634979",1
338,138,NULL,1,6045,20,7,5,2/5,338,16741-16760,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634985",1
339,138,NULL,1,6045,20,8,5,3/5,339,16761-16780,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634990",1
340,138,NULL,1,6045,20,9,5,4/5,340,16781-16800,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.634995",1
341,138,NULL,1,6045,20,10,5,5/5,341,16801-16820,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635002",1
342,138,1474490,NULL,6045,20,1,4,1/4,342,16821-16840,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635008",1
343,138,1474490,NULL,6045,20,2,4,2/4,343,16841-16860,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635011",1
344,138,1474490,NULL,6045,20,3,4,3/4,344,16861-16880,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635015",1
345,138,1474490,NULL,6045,20,4,4,4/4,345,16881-16900,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635018",1
346,138,NULL,1,6045,20,11,5,1/5,346,16901-16920,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635021",1
347,138,NULL,1,6045,20,12,5,2/5,347,16921-16940,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635027",1
348,138,NULL,1,6045,20,13,5,3/5,348,16941-16960,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635032",1
